-452.500580, 188.642029, 924.980896
-560.790710, 204.119766, 999.362732
-674.536133, 223.541550, 1094.665894
-772.635620, 232.585083, 1156.037109
-903.353821, 228.197327, 1177.465820
-1015.282288, 228.695221, 1145.956665
-1160.028809, 229.316422, 1106.322632
-1260.007080, 231.812607, 1048.043945
-1332.004272, 237.987000, 935.354065
-1382.005127, 245.041824, 812.503540
-1390.124390, 241.455765, 696.637329
-1386.776733, 233.422226, 597.535706
-1353.604736, 221.195328, 452.246307
-1302.107910, 223.159180, 347.831970
-1227.596191, 228.940674, 219.796661
-1144.435669, 231.760300, 137.804138
-1032.543579, 240.466980, 67.500893
-938.007813, 250.371796, 37.233521
-811.171021, 264.147095, 6.240908
-689.122192, 223.319290, -29.162344
-557.495972, 211.025665, -44.710621
-425.602844, 224.345184, -58.039692
-293.222839, 218.656921, -49.227501
-150.790970, 225.743637, -2.688288
-103.051125, 230.628647, 43.851765
-43.527393, 236.719452, 101.879562
-5.494894, 242.148087, 211.237366
11.882974, 249.305603, 309.928558
